rel_cont_area,rel_hull_area,num_defects,sum_angles,thumb,index,middle,ring,pinky
0.6026812240047534,0.6951314616755794,17,42.32751912520853,1,0,0,0,0
0.6015114379084967,0.6957627748068924,17,42.09179992584372,1,0,0,0,0
0.6029411764705882,0.696310531788473,18,43.120957604271304,1,0,0,0,0
0.6034610814022578,0.6954564022578729,18,43.892383887590384,1,0,0,0,0
0.6009451128936423,0.6948065210932858,19,46.275497246924836,1,0,0,0,0
0.6023191473559121,0.6968304367201426,18,44.06914281860308,1,0,0,0,0
0.6009729649435532,0.6936831550802139,16,39.41505741075546,1,0,0,0,0
0.5952472810111699,0.687334656084656,16,39.274927617239385,1,0,0,0,0
0.6005559249408984,0.6935856235224587,18,43.591219669419495,1,0,0,0,0
0.5996089406182815,0.6941582029802061,16,40.39886908456032,1,0,0,0,0
0.6001680703309693,0.6936317966903073,18,43.80137311971271,1,0,0,0,0
0.6023241159463266,0.6943620728000593,17,40.50386373554501,1,0,0,0,0
0.6023241159463266,0.6943620728000593,17,40.50386373554501,1,0,0,0,0
0.5997248079196218,0.6925144060283688,20,48.756766573577856,1,0,0,0,0
0.6008889788706472,0.6917930501361996,15,36.70196625100829,1,0,0,0,0
0.59694518321513,0.6905289598108747,20,48.71787496910804,1,0,0,0,0
0.6003137997623291,0.6943423202614379,16,39.16806301343537,1,0,0,0,0
0.5997143817204301,0.6958258661887694,18,43.61299518337357,1,0,0,0,0
0.5948304521276596,0.6882757092198581,20,48.465317097366515,1,0,0,0,0
0.5960032505910166,0.6898917700945626,17,41.03801430259669,1,0,0,0,0
0.5960771276595744,0.6917664007092199,19,45.12392164590421,1,0,0,0,0
0.6028692502986858,0.6956671893667862,19,45.86777408961036,1,0,0,0,0
0.6028692502986858,0.6956671893667862,19,45.86777408961036,1,0,0,0,0
0.6067473723723724,0.7011448948948948,16,38.64298150038215,1,0,0,0,0
0.6015672705068187,0.6957515311881279,19,46.770914681783886,1,0,0,0,0
0.6019292186571599,0.6959670231729055,17,41.58308827547279,1,0,0,0,0
0.6011215092097445,0.6948343731431966,19,46.252435069525156,1,0,0,0,0
0.6007346002257462,0.6913846381585034,21,51.444352144547665,1,0,0,0,0
0.5987824510112318,0.6901263808448828,16,39.8171367540737,1,0,0,0,0
0.5960115585658544,0.6883144371641022,19,47.22319019806137,1,0,0,0,0
0.6014278817587642,0.6929497177658942,17,41.89947306438295,1,0,0,0,0
0.6010565210932858,0.6951036096256684,19,45.65141203009453,1,0,0,0,0
0.6010565210932858,0.6951036096256684,19,45.65141203009453,1,0,0,0,0
0.600109551396316,0.6963755199049316,17,41.260183634603415,1,0,0,0,0
0.5997289067142009,0.6933953505644682,18,43.95103279668379,1,0,0,0,0
0.601010101010101,0.6939431075460487,15,36.79785192286112,1,0,0,0,0
0.5970282949172577,0.6900118203309693,17,40.766061308835,1,0,0,0,0
0.5995525103980986,0.6946115567439097,16,38.79149520543814,1,0,0,0,0
0.59694518321513,0.6908152334515366,17,41.354593252085515,1,0,0,0,0
0.59694518321513,0.6908152334515366,17,41.354593252085515,1,0,0,0,0
0.5988747771836007,0.6952614379084967,14,33.474033206140206,1,0,0,0,0
0.5920912169623794,0.6904678642420673,20,48.26790320355552,1,0,0,0,0
0.6013164735591207,0.6964869281045751,16,39.27487994071609,1,0,0,0,0
0.5964830376595083,0.6852675710807199,18,44.79865498449557,1,0,0,0,0
0.5979476758023471,0.6919225206422438,17,41.83210178573012,1,0,0,0,0
0.5962931207472134,0.6925497564624113,15,36.553376986660794,1,0,0,0,0
0.5962931207472134,0.6925497564624113,15,36.553376986660794,1,0,0,0,0
0.6018577025148489,0.6925673845931649,19,46.90299069656516,1,0,0,0,0
